coefficients,x_known,y_known,z_known,e_known,z_func_known
"[0.2797546931579148, 1.5476463058993153, 0.670944413442512, 0.038282221168977816, 1.545967228810816, 0.3435731297969607, 0.26797554818284475, 1.4867706233149922, 0.42169275298353104, 0.2444172582327045, 1.6381980974432304, 0.3171920145088904]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.55, 1.55, 1.55, 1.55, 1.55, 1.69, 1.69, 1.69, 1.69, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]","[-0.71, -0.65, -0.38, -0.2, 0.06, 0.15, 0.36, 0.57, 0.81, -0.58, -0.25, -0.07, 0.25, 0.77, -0.78, -0.38, 0.2, 0.59, -0.8, -0.62, -0.46, -0.18, -0.04, 0.13, 0.38, 0.5, 0.82]","[0.20838183934807916, 0.2328767123287671, 0.10091743119266056, 0.03940886699507389, -0.009584664536741214, 0.04194857916102842, 0.025136612021857924, 0.12891113892365458, 0.3673469387755102, 0.2824427480916031, 0.1553398058252427, 0.1510204081632653, -0.0872093023255814, 0.2733118971061093, 0.2425249169435216, 0.17987421383647798, -0.01904761904761905, 0.10089020771513353, 0.11267605633802817, 0.21311475409836064, 0.21015514809590974, 0.19310344827586207, 0.06896551724137931, 0.0851063829787234, -0.028277634961439587, 0.043824701195219126, 0.2290909090909091]","[0.03337055175049716, 0.03285794172356658, 0.0673827786808993, 0.03506585888879064, 0.056520745553942764, 0.036753214889921546, 0.03304853444889411, 0.03508227266221061, 0.04697633540618664, 0.037482333631034606, 0.0688275439024351, 0.031577453147197766, 0.053710965750256696, 0.05454578910423838, 0.03954016555515164, 0.03488787551727775, 0.04878615114306364, 0.038322022358000855, 0.04169186317260251, 0.04169850371847794, 0.03671709427925098, 0.04074121564434794, 0.04142387612009713, 0.05933308142755551, 0.03583740013639346, 0.036407013676499705, 0.03388961323620076]","[0.21341186405375812, 0.2066800036355056, 0.14533398822382115, 0.09239208580625613, 0.030732654603229763, 0.02000858504699669, 0.03004749918461734, 0.10679664786932795, 0.30412322306168704, 0.2547566234983594, 0.1527427993477856, 0.0705301396904387, -0.023742587001033027, 0.2941277113380164, 0.21904804056055618, 0.21449030511700135, -0.013470637882193983, 0.07895310605508736, 0.16977351055584336, 0.19915334276724037, 0.18810140824163313, 0.12079773423232484, 0.08042177818604501, 0.04010711141523628, 0.026055764749075568, 0.049805001670166514, 0.25589312956311205]"
"[-0.5833472518594612, 1.7753101651959797, 0.6065666197360757, 0.5833472518594612, 1.7742695563976583, 0.47019094599508865, 0.6095651058756167, 1.7128697357693554, 0.31712857930075505, 0.21629729563328337, 1.5515554374814424, 0.5653318899535531]","[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.4, 1.4, 1.4, 1.4, 1.4, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.9, 1.9, 1.9, 1.9]","[-0.66, -0.54, -0.2, 0.11, 0.38, 0.76, -0.7, -0.32, 0.09, 0.3, 0.74, -0.71, -0.58, -0.44, -0.21, -0.02, 0.1, 0.32, 0.65, 0.68, -0.75, -0.28, 0.4, 0.54]","[-0.3380952380952381, -0.40594059405940597, -0.45806451612903226, -0.3877551020408163, -0.30479896238651105, 0.09047619047619047, -0.39946380697050937, -0.5705263157894737, -0.5129068462401796, -0.4106280193236715, 0.10466582597730138, -0.44863731656184486, -0.6196319018404908, -0.7124735729386892, -0.7937649880095923, -0.772215269086358, -0.7042062415196744, -0.5425709515859767, 0.035058430717863104, 0.10223266745005875, -0.47085201793721976, -0.697228144989339, -0.4217506631299735, -0.20634920634920634]","[0.045921558636059574, 0.03215087102308336, 0.050487203714549664, 0.033999719503471144, 0.034300450030288136, 0.04859487673752774, 0.033564564386676154, 0.03768287962489876, 0.028758965167940433, 0.06337468633720961, 0.035315994984295086, 0.028935056287789633, 0.030738764375119326, 0.032264151814558065, 0.02978488599268828, 0.022477455767046996, 0.026153019325050483, 0.03432187722506205, 0.04083377490118283, 0.034099951268371946, 0.04177395870657869, 0.02340595922685356, 0.03302049797732203, 0.050327499005891105]","[-0.39075170403973575, -0.4059560433705197, -0.4476275879445066, -0.4301837864991079, -0.32211099632182455, 0.05844188188644678, -0.43010858396627555, -0.5368657279342193, -0.5339354311926141, -0.4370254272043549, 0.08720159519751901, -0.5082064883757912, -0.6062350584256309, -0.6923199100929776, -0.7742680578251162, -0.7697958312728347, -0.725958629721362, -0.5485790070487491, -0.0024980615263177136, 0.06610572731735333, -0.5034732483411043, -0.7096583878400613, -0.40768050914656895, -0.2106500231179323]"
"[-0.4412396304733843, 1.7402847711803209, 0.37313996936613497, -0.004744512155627788, 1.7973308496214535, 0.5137321297819628, -0.22299207131450602, 1.6193928745433186, 0.496234006614005, 0.34634938736082854, 1.7961429268606188, 0.5606694671930933]","[1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91]","[-0.73, -0.34, -0.23, 0.2, 0.48, 0.81, -0.8, -0.56, -0.37, -0.09, 0.2, 0.4, 0.5, 0.68, -0.69, -0.54, -0.38, -0.2, 0.07, 0.27, 0.6, 0.83, -0.75, -0.56, -0.44, -0.23, 0.05, 0.25, 0.36, 0.58, 0.68]","[-0.313915857605178, -0.14893617021276595, -0.1813186813186813, -0.25671321160042965, -0.3082287308228731, -0.35952848722986247, -0.4489593657086224, -0.2704791344667697, -0.18995633187772926, -0.21232876712328766, -0.310126582278481, -0.37353433835845895, -0.371900826446281, -0.45376344086021503, -0.4918918918918919, -0.35294117647058826, -0.31718061674008813, -0.35807860262008734, -0.5071633237822349, -0.48783977110157367, -0.5570032573289903, -0.5845410628019324, -0.5047318611987381, -0.3463035019455253, -0.35181236673773986, -0.3431952662721893, -0.37438423645320196, -0.477124183006536, -0.496274217585693, -0.537864077669903, -0.5738831615120275]","[0.0381925125742975, 0.05888497072524799, 0.03644813294719413, 0.0316753524992283, 0.03552740803592061, 0.04136044224202882, 0.02813029798914136, 0.03784865815302716, 0.032439338617395015, 0.05718620435022747, 0.05348078748142889, 0.03796480998809743, 0.05967161427998432, 0.041324801575379794, 0.04526326494210245, 0.034210588119870565, 0.03147260287422745, 0.030850033694956678, 0.04613377095337721, 0.03301736565086593, 0.02736624507521474, 0.0563937051468109, 0.034285076636257274, 0.03378565771695736, 0.04322372153860524, 0.051089230711562815, 0.046019819126672024, 0.04102054626239442, 0.03351516997450309, 0.03714840962640884, 0.04800694812730908]","[-0.3111083071083993, -0.15981609865459853, -0.16317962392360943, -0.27101363552844293, -0.3470580031191608, -0.34595667814472886, -0.44820400460863036, -0.26652653113336944, -0.2163204283620397, -0.24503881890449483, -0.33912186512264475, -0.4033070475756919, -0.42607419985268286, -0.4389352624451227, -0.4533967431521289, -0.3558014018614743, -0.31343977135115153, -0.323703125116586, -0.4089596368074823, -0.48895926325993566, -0.5671097140268737, -0.5223207075824003, -0.4576359647287362, -0.3221122406001006, -0.2842354989447652, -0.2850947079865478, -0.3686598207847316, -0.4460406284688832, -0.4827416928497629, -0.5204483095989907, -0.5135494757248301]"
"[0.3763503447744861, 1.5921973787820214, 0.28263212001078136, -0.034213667706771464, 1.6064176005161812, 0.5105699727999327, -0.011404555902257155, 1.5124298538133456, 0.7174649942822773, 0.18627441307020018, 1.574512400016674, 0.29805162975946853]","[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.98, 1.98, 1.98, 1.98]","[-0.61, -0.45, -0.03, 0.2, 0.37, 0.8, -0.62, -0.45, -0.24, -0.08, 0.15, 0.56, 0.64, -0.75, -0.34, -0.28, 0.02, 0.51, 0.69, -0.44, -0.27, 0.42, 0.69]","[0.4875207986688852, 0.4295774647887324, 0.4234875444839858, 0.3459715639810427, 0.27860696517412936, 0.3241695303550974, 0.5756521739130435, 0.6179775280898876, 0.5750577367205543, 0.5939086294416244, 0.4631578947368421, 0.38284518828451886, 0.36674259681093396, 0.5875, 0.7153846153846154, 0.5971731448763251, 0.5480984340044742, 0.4212962962962963, 0.41132075471698115, 0.2809667673716012, 0.30434782608695654, 0.1323529411764706, 0.12154696132596685]","[0.035614955795492655, 0.03093729842720287, 0.05404157815638975, 0.03729189072187387, 0.03387088006112333, 0.03201721536475171, 0.03410022503225984, 0.02635334178702431, 0.039315993473554106, 0.05732056708138741, 0.03712200757726547, 0.029878231986857105, 0.0444018681419761, 0.028610394745616496, 0.04333345004244171, 0.047680630518459784, 0.03956101697474057, 0.04363435590875398, 0.03232724257109445, 0.05275084442939618, 0.03064814681957571, 0.06010048873498114, 0.0521691452224276]","[0.40785298120834423, 0.4230077074549825, 0.3456122706373111, 0.28373667130161884, 0.25327408602962614, 0.32686167787898107, 0.5858011462654981, 0.6099165688840791, 0.5769822391716712, 0.5243066179497453, 0.43869408540681887, 0.38157691237393604, 0.4014283245604777, 0.5638792114569342, 0.6412677992065808, 0.6285251517762377, 0.5238725446043488, 0.40892241590749356, 0.4562101069576133, 0.2614871215349466, 0.24992076519258033, 0.1558946587191121, 0.17090006481032632]"
"[-0.4228310140756793, 1.704686105620344, 0.4281997002190729, 0.3515101201352033, 1.7537080137098453, 0.6120558509286025, -0.361698819269557, 1.541002849351874, 0.5641310433129835, -0.1986796331198975, 1.5464395076800879, 0.5341624013739863]","[1.23, 1.23, 1.23, 1.23, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.64, 1.64, 1.64, 1.64, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83, 1.83]","[-0.53, -0.32, 0.04, 0.48, -0.73, -0.62, -0.3, -0.17, 0.08, 0.18, 0.44, 0.59, 0.84, -0.45, -0.18, 0.0, 0.71, -0.83, -0.48, -0.48, -0.14, 0.08, 0.13, 0.28, 0.56, 0.7]","[-0.3360323886639676, -0.33505154639175255, -0.06776859504132231, -0.010706638115631691, -0.6433878157503715, -0.5500685871056241, -0.3667711598746082, -0.28484848484848485, -0.1977715877437326, -0.10199004975124377, -0.2163265306122449, -0.17739403453689168, -0.3352601156069364, -0.6141479099678456, -0.35793357933579334, -0.3065326633165829, -0.19156414762741653, -0.6768149882903981, -0.5247747747747747, -0.5133333333333333, -0.3674293405114401, -0.19655172413793104, -0.2328767123287671, -0.12807244501940493, -0.12, -0.2855436081242533]","[0.05992850780427388, 0.04783294763588544, 0.04056231645964155, 0.03271912405799298, 0.029509414181331323, 0.030930351191032077, 0.030072689997447614, 0.05276768239262989, 0.03658253535323821, 0.03508337669875492, 0.062374865167848036, 0.0389930428224942, 0.05064898628601785, 0.044750912785320694, 0.0401078700668416, 0.06747557631167872, 0.04114578601882362, 0.025190642467898934, 0.028565781436872932, 0.04954758281655083, 0.034120278103129474, 0.04071277482598964, 0.05090330443441088, 0.03567130105633134, 0.03625097699832838, 0.03312596515325984]","[-0.3326635480602381, -0.23738822905260223, -0.08995535584098609, -0.047687395987669225, -0.599364618138493, -0.5507084744820965, -0.3779126888784669, -0.3065352300082443, -0.19193195193646898, -0.1606481177739067, -0.13934158764042384, -0.17808444513324745, -0.35003093192861323, -0.5067243125911252, -0.3536322771691615, -0.26353202439342555, -0.26922580347262626, -0.6619942980833329, -0.509077560854801, -0.509077560854801, -0.32986618729905803, -0.23392635651461544, -0.21696904094644817, -0.1809284623727114, -0.1917970341793754, -0.2461939765738533]"
"[-0.49656000698897884, 1.4235918300793504, 0.6782401519542172, 0.3983393462658841, 1.6133584581991867, 0.3982276772463265, -0.33285890578382094, 1.5717707097263245, 0.48782311422679747, -0.3437723125308315, 1.4717617436059363, 0.2690827852289514]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.74, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]","[-0.82, -0.48, -0.06, 0.17, 0.43, 0.63, -0.68, -0.47, -0.35, -0.18, 0.0, 0.24, 0.5, 0.75, -0.85, -0.59, -0.14, 0.1, 0.17, 0.55, 0.7, -0.73, -0.56, -0.47, -0.21, 0.03, 0.28, 0.35, 0.58, 0.67]","[-0.605568445475638, -0.5377503852080123, -0.2133676092544987, -0.02165605095541401, 0.09695290858725762, -0.014652014652014652, -0.6962962962962963, -0.6850763807285546, -0.5167464114832536, -0.4131054131054131, -0.09714285714285714, 0.0896551724137931, 0.15151515151515152, -0.20481927710843373, -0.6166666666666667, -0.6298200514138818, -0.23627684964200477, -0.11934156378600823, -0.0027472527472527475, 0.017857142857142856, 0.0, -0.554639175257732, -0.5127118644067796, -0.3875476493011436, -0.26575342465753427, -0.12299465240641712, -0.037527593818984545, -0.012895662368112544, -0.046511627906976744, 0.046831955922865015]","[0.03833201087398364, 0.03309473080103485, 0.04953444604816178, 0.03568316014284103, 0.052383629992406595, 0.04279145524377837, 0.025219321119598122, 0.024971672613177582, 0.029610169479856296, 0.04860867396077668, 0.043437163489478244, 0.058485540507726114, 0.03512321671056984, 0.04804739286145086, 0.02540755756623374, 0.03938233598652857, 0.04746995659166372, 0.045036738344673276, 0.03706232597020726, 0.05454577376717703, 0.06178020632152155, 0.03778330469873662, 0.03951846125376742, 0.032860391986801504, 0.03568075950729642, 0.0362860058225672, 0.04695100258710268, 0.034236500782140335, 0.053858035516872994, 0.052428799098809785]","[-0.5675512609867017, -0.5527117233194268, -0.22442617876183318, -0.041853848174143796, 0.055393480264745255, -0.009678147876303897, -0.6915680372627206, -0.6303311450062422, -0.5374933335588101, -0.36427013864018004, -0.1639762370472211, 0.05696076990458998, 0.1281236929161678, -0.08598936551052992, -0.6534396476416225, -0.6066969871327046, -0.2573624883206632, -0.053883184518362826, -0.005071066681310817, 0.08541006919370722, 0.0030195932501206756, -0.5439491190364031, -0.46068718316634705, -0.40865014825984686, -0.24539312489641438, -0.10460334095290083, -0.0030436090885108203, 0.012370884668529182, 0.008456152079729837, -0.020126068119962884]"
"[0.3913500729950292, 1.4270215946552554, 0.2694038089805138, -0.11097987144635156, 1.5953038112217293, 0.6736079343530063, 0.14602614663993627, 1.720941612829375, 0.32089409325317125, 0.029205229327987255, 1.6883006097663138, 0.5803809942884433]","[1.2, 1.2, 1.2, 1.2, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88, 1.88]","[-0.62, -0.12, 0.05, 0.77, -0.7, -0.56, -0.29, -0.11, 0.29, 0.41, 0.71, -0.72, -0.52, -0.27, -0.03, 0.15, 0.56, 0.68, -0.74, -0.53, -0.41, -0.05, 0.08, 0.3, 0.5, 0.83]","[0.46368715083798884, 0.4652014652014652, 0.3868378812199037, 0.3597122302158273, 0.6227272727272727, 0.5951595159515951, 0.5300859598853869, 0.521311475409836, 0.43891402714932126, 0.49517241379310345, 0.5686274509803921, 0.6116504854368932, 0.4145758661887694, 0.3710144927536232, 0.3141025641025641, 0.2558139534883721, 0.31718569780853517, 0.38404907975460123, 0.196875, 0.2029520295202952, 0.052980132450331126, 0.08270676691729323, 0.10273972602739725, 0.09343434343434344, 0.13761467889908258, 0.24425887265135698]","[0.038233678889069186, 0.03788326964023104, 0.03694506906008442, 0.03230933950090282, 0.026376012341658716, 0.026653981111653832, 0.032095150334197964, 0.04886362238056942, 0.042738669128199284, 0.032266226190507334, 0.030784850715921932, 0.05512050715525475, 0.03145471135452452, 0.03535222859889267, 0.031031752060160653, 0.03217062796488754, 0.03220811135818881, 0.03234223253463985, 0.03875484313232267, 0.05948147634737594, 0.05746271770212166, 0.043206959345847284, 0.058210898708148516, 0.03537800962439206, 0.03585799501125788, 0.04430718361740742]","[0.4490615481293862, 0.3921860063113288, 0.37838422089440454, 0.3824524577098553, 0.6459285459607628, 0.603709488068347, 0.5374312425512052, 0.5065893640347132, 0.48560647977210775, 0.4941700718484748, 0.5504730932838393, 0.4727903973722636, 0.39841448898244386, 0.32730684651648584, 0.2859688574295807, 0.27481636638432194, 0.32300693142203285, 0.35872661917714, 0.238910916150537, 0.1682513888148467, 0.13424993479646566, 0.06573188885760659, 0.055180080276606716, 0.05707501375512829, 0.08254072263276947, 0.18022942646783716]"
"[0.25, 1.6209755201131608, 0.46979177448113796, -0.27, 1.4994510088492838, 0.3288598347654881, -0.49, 1.5109278718865586, 0.5842804075608095, 0.13, 1.654166004012521, 0.3636514523629019]","[1.31, 1.31, 1.31, 1.31, 1.31, 1.31, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.53, 1.6, 1.6, 1.6, 1.6, 1.6, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97]","[-0.77, -0.33, -0.24, 0.11, 0.32, 0.7, -0.83, -0.43, -0.3, 0.09, 0.29, 0.36, 0.62, -0.84, -0.46, -0.17, 0.28, 0.69, -0.73, -0.54, -0.38, -0.14, 0.07, 0.1, 0.32, 0.57, 0.82]","[0.23905723905723905, 0.4325581395348837, 0.3813559322033898, 0.288135593220339, 0.16707616707616707, -0.11894273127753303, 0.27332601536772777, 0.5196078431372549, 0.44624447717231225, 0.34065934065934067, 0.24742268041237114, 0.07092198581560284, -0.05084745762711865, 0.20463320463320464, 0.4274193548387097, 0.4106508875739645, 0.1728395061728395, -0.11524163568773234, 0.2198019801980198, 0.2735166425470333, 0.31283138918345704, 0.2965779467680608, 0.3359683794466403, 0.2717948717948718, 0.12129380053908356, 0.02577319587628866, -0.004246284501061571]","[0.03984083730625126, 0.04347930424343636, 0.03008757790602892, 0.044076634916838824, 0.03455731901902581, 0.03804805344609714, 0.03186987968083175, 0.0345372700399747, 0.03434353576134646, 0.06969128209552734, 0.040162513877898216, 0.05939918068804692, 0.053080647948098705, 0.060822079014157523, 0.033144208675049754, 0.03136662094501954, 0.03460761539517933, 0.06056485556926932, 0.03069632624680882, 0.03659115545292764, 0.030930026078126456, 0.041640355934814306, 0.05921506484996672, 0.030820032574002475, 0.03644010360683774, 0.03588598322074355, 0.03258146688147346]","[0.26263213520761325, 0.40517805211462377, 0.39720890325656816, 0.2772305057338669, 0.1547047698356374, -0.11534419581503921, 0.27587547263579293, 0.4830774594670756, 0.47970655697777886, 0.32421673018933767, 0.18846645583313515, 0.13617810174704897, -0.06442099455612889, 0.25871218737216106, 0.47925790618571845, 0.45047384705816856, 0.19952643178230062, -0.10456014755838643, 0.18542426726598935, 0.2807464014761668, 0.3177839949644999, 0.31307507208353447, 0.2637264011467475, 0.25407567851615076, 0.16962196450583691, 0.05878814372547694, -0.045851394494935895]"
"[0.15, 1.7859806103869034, 0.39139997469688353, 0.23, 1.4537158187219843, 0.4707317441727574, 0.63, 1.6703757865198252, 0.3621454762628632, 0.03, 1.7508553200505164, 0.29582036491559155]","[1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.51, 1.51, 1.51, 1.51, 1.51, 1.78, 1.78, 1.78, 1.78, 1.78, 1.78, 1.93, 1.93, 1.93, 1.93]","[-0.72, -0.57, -0.43, -0.16, 0.02, 0.18, 0.33, 0.64, 0.72, -0.77, -0.4, -0.07, 0.46, 0.57, -0.58, -0.31, -0.14, 0.11, 0.28, 0.59, -0.52, -0.2, 0.16, 0.84]","[0.037481259370314844, 0.007246376811594203, -0.1093210586881473, -0.15028901734104047, -0.132429614181439, -0.14708785784797632, -0.037422037422037424, 0.3341772151898734, 0.37445887445887444, 0.2550231839258114, -0.13043478260869565, -0.21792890262751158, 0.06824146981627296, 0.21763869132290184, 0.10476190476190476, -0.16721311475409836, -0.11435523114355231, -0.11283185840707964, -0.06529209621993128, 0.24166666666666667, 0.03763440860215054, -0.17995444191343962, -0.08931185944363104, 0.5201793721973094]","[0.038692947170171285, 0.03475148990694559, 0.033719360744003404, 0.053149728825094784, 0.03200727233070451, 0.031077477967096267, 0.03221871060439176, 0.03353301016451694, 0.030504072386897084, 0.038014135003474066, 0.03353652961523693, 0.038369129492211045, 0.036141728556352906, 0.03681164621900433, 0.03431341788278169, 0.05645365934368264, 0.03465019636894506, 0.03304711325350262, 0.05849595228370961, 0.06263642517943739, 0.05181085459634048, 0.03319742145686222, 0.03811102282996357, 0.040440772746262246]","[0.08795136298328396, -0.02174637436527661, -0.09725085518260315, -0.16683793711829206, -0.1554882382927453, -0.10515506649334402, -0.022561355994931337, 0.2606159527725511, 0.35904867465306217, 0.21558900758375907, -0.1089850222197928, -0.20125398349770648, 0.08040256643086473, 0.2102092684002358, 0.08239820609362647, -0.11483139105182513, -0.17238672367096433, -0.1562082861625513, -0.07241008435275652, 0.24304306643609172, 0.04589266021018831, -0.10721894081997557, -0.09392131014541942, 0.5482066203718963]"
"[-0.31, 1.5400576702847206, 0.3385254090030914, 0.63, 1.7411028951813103, 0.3716756868026871, -0.23, 1.4768023516944848, 0.6487602173153781, -0.51, 1.4061295529777198, 0.5117513516886343]","[1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.27, 1.46, 1.46, 1.46, 1.46, 1.46, 1.46, 1.6, 1.6, 1.6, 1.6, 1.97, 1.97, 1.97, 1.97, 1.97]","[-0.81, -0.6, -0.4, -0.15, -0.06, 0.14, 0.45, 0.62, 0.66, -0.63, -0.44, -0.1, 0.1, 0.52, 0.82, -0.55, -0.32, 0.12, 0.46, -0.75, -0.51, -0.03, 0.32, 0.57]","[-0.5422138836772983, -0.5834658187599364, -0.5417156286721504, -0.38095238095238093, -0.26042841037204056, -0.06873614190687362, 0.07128309572301425, 0.037037037037037035, 0.025522041763341066, -0.8019525801952581, -0.7578125, -0.3900414937759336, -0.108348134991119, 0.0787518573551263, -0.075, -0.8504672897196262, -0.6260623229461756, -0.14324324324324325, 0.16896551724137931, -0.6527777777777778, -0.5699888017917133, -0.15942028985507245, 0.17777777777777778, 0.2643171806167401]","[0.03639485625232956, 0.0323820505722965, 0.02881408817952283, 0.031901546526303316, 0.0324180876181062, 0.04697679152408632, 0.04501456474558549, 0.036344694923159865, 0.034049040403774974, 0.022309852321901646, 0.023544069240705456, 0.029656883514026938, 0.041896868254410566, 0.03842744934605809, 0.05574425418821208, 0.0254265199840158, 0.04150313028868886, 0.03638163654077902, 0.04092572443660532, 0.036447615022552435, 0.027495551219751755, 0.039615404931192595, 0.05186507767832682, 0.045263215219980335]","[-0.5325514107617029, -0.5909958421122682, -0.5207989099374076, -0.3316161352008833, -0.2517725666394105, -0.0821425015884757, 0.0685142422782114, 0.039951998450098974, 0.017595800460739594, -0.8152574187077907, -0.7258943368285979, -0.39579921431232723, -0.1775590526826297, 0.09167557357192815, -0.06927092549592635, -0.8506522299507849, -0.6601789801518058, -0.15267647872204415, 0.1204387758017472, -0.6342936539693645, -0.5306444784744577, -0.1367777383587535, 0.13887142613492903, 0.24205243318878972]"
